COAST,temp,weekday,date,hour
10859.0231,23.1,1,6/1/10,9
11750.15184,23.1,1,6/1/10,10
12645.00556,23.1,1,6/1/10,11
13422.53047,26.1,1,6/1/10,12
14135.8331,27.1,1,6/1/10,13
14800.21429,28.1,1,6/1/10,14
15307.33522,29.1,1,6/1/10,15
15693.68363,32.1,1,6/1/10,16
15854.37622,32.1,1,6/1/10,17
15684.83647,33.1,1,6/1/10,18
11102.75022,24.1,1,6/2/10,9
12030.36546,23.1,1,6/2/10,10
12896.24636,24.1,1,6/2/10,11
13719.10135,25.1,1,6/2/10,12
14483.91543,28.1,1,6/2/10,13
15138.51891,28.1,1,6/2/10,14
15462.2369,31.1,1,6/2/10,15
15409.48915,31.1,1,6/2/10,16
15196.77893,32.1,1,6/2/10,17
14759.31044,32.1,1,6/2/10,18
9922.188651,21.85,1,6/3/10,9
10437.65538,22.1,1,6/3/10,10
10973.10561,22.1,1,6/3/10,11
11412.20145,22.1,1,6/3/10,12
11680.78763,22.6,1,6/3/10,13
11828.74358,23.1,1,6/3/10,14
11924.56003,24.1,1,6/3/10,15
12021.94669,25.6,1,6/3/10,16
11970.67236,27.1,1,6/3/10,17
11855.19425,26.1,1,6/3/10,18
9806.93946,22.1,1,6/4/10,9
10493.33327,22.1,1,6/4/10,10
11175.37841,22.1,1,6/4/10,11
11908.33808,22.1,1,6/4/10,12
12552.66658,23.1,1,6/4/10,13
13204.61343,24.1,1,6/4/10,14
13780.87734,25.6,1,6/4/10,15
14255.50875,28.1,1,6/4/10,16
14511.11346,30.1,1,6/4/10,17
14403.58675,31.1,1,6/4/10,18
10048.9816,24.1,0,6/5/10,9
11128.78197,24.1,0,6/5/10,10
12203.09987,24.1,0,6/5/10,11
13111.45362,25.1,0,6/5/10,12
13817.61633,27.1,0,6/5/10,13
14323.18692,28.1,0,6/5/10,14
14591.92603,30.1,0,6/5/10,15
14686.57596,31.1,0,6/5/10,16
14633.25054,32.1,0,6/5/10,17
14301.299,32.1,0,6/5/10,18
10022.32468,27.1,0,6/6/10,9
11065.15266,27.1,0,6/6/10,10
12259.34938,26.6,0,6/6/10,11
13313.27256,27.1,0,6/6/10,12
14209.5832,28.1,0,6/6/10,13
14781.41465,30.1,0,6/6/10,14
15122.96591,31.1,0,6/6/10,15
15286.56772,32.1,0,6/6/10,16
15184.25693,32.1,0,6/6/10,17
14556.26355,33.1,0,6/6/10,18
11312.59362,26.1,1,6/7/10,9
12004.65489,26.6,1,6/7/10,10
12702.68724,26.35,1,6/7/10,11
13167.41675,27.1,1,6/7/10,12
13649.33534,28.1,1,6/7/10,13
13984.58211,28.6,1,6/7/10,14
14019.22571,28.6,1,6/7/10,15
14013.86237,27.1,1,6/7/10,16
14132.37644,30.1,1,6/7/10,17
14257.03203,29.1,1,6/7/10,18
11181.08933,26.1,1,6/8/10,9
11903.69385,25.1,1,6/8/10,10
12378.77535,26.1,1,6/8/10,11
12149.07012,27.1,1,6/8/10,12
12114.03577,28.1,1,6/8/10,13
12272.51579,29.1,1,6/8/10,14
12508.65324,23.35,1,6/8/10,15
12834.8569,22.1,1,6/8/10,16
13213.53802,23.1,1,6/8/10,17
13347.89865,24.1,1,6/8/10,18
11667.40891,27.1,1,6/9/10,9
12497.27285,27.1,1,6/9/10,10
13496.14477,27.1,1,6/9/10,11
14260.40855,28.1,1,6/9/10,12
14820.2785,29.1,1,6/9/10,13
15092.39095,30.1,1,6/9/10,14
15286.9835,31.1,1,6/9/10,15
15357.45145,32.1,1,6/9/10,16
15380.99621,32.1,1,6/9/10,17
15247.27945,32.1,1,6/9/10,18
11768.13623,27.1,1,6/10/10,9
12623.59566,27.1,1,6/10/10,10
13545.32739,27.1,1,6/10/10,11
14252.81572,28.1,1,6/10/10,12
14837.32777,28.6,1,6/10/10,13
15249.82626,29.35,1,6/10/10,14
15578.16733,31.1,1,6/10/10,15
15758.84805,31.1,1,6/10/10,16
15740.94717,32.1,1,6/10/10,17
15524.05879,31.1,1,6/10/10,18
11963.31477,27.1,1,6/11/10,9
12781.72566,27.1,1,6/11/10,10
13675.60301,27.1,1,6/11/10,11
14384.93087,27.6,1,6/11/10,12
14879.92563,29.1,1,6/11/10,13
15395.5888,30.1,1,6/11/10,14
15772.18552,31.1,1,6/11/10,15
15959.44869,31.1,1,6/11/10,16
16026.62549,31.1,1,6/11/10,17
15896.04835,32.1,1,6/11/10,18
11490.78198,27.1,0,6/12/10,9
12408.27117,27.1,0,6/12/10,10
13424.11719,27.1,0,6/12/10,11
14092.76821,28.1,0,6/12/10,12
14528.29259,29.1,0,6/12/10,13
14845.48102,30.1,0,6/12/10,14
15076.57145,32.1,0,6/12/10,15
15193.57139,32.1,0,6/12/10,16
15241.74321,32.1,0,6/12/10,17
15111.03964,32.1,0,6/12/10,18
10781.85165,27.1,0,6/13/10,9
11664.79922,27.1,0,6/13/10,10
12678.58302,27.1,0,6/13/10,11
13456.93206,28.1,0,6/13/10,12
14298.08381,29.1,0,6/13/10,13
14838.64637,30.1,0,6/13/10,14
15242.97416,30.35,0,6/13/10,15
15457.27855,32.1,0,6/13/10,16
15519.4712,32.1,0,6/13/10,17
15449.06869,32.1,0,6/13/10,18
12156.00101,26.1,1,6/14/10,9
12970.39571,26.1,1,6/14/10,10
13977.21679,26.1,1,6/14/10,11
14804.57707,27.1,1,6/14/10,12
15445.25876,28.1,1,6/14/10,13
16059.71496,30.1,1,6/14/10,14
16516.01744,30.1,1,6/14/10,15
16678.03926,32.1,1,6/14/10,16
16664.5616,32.1,1,6/14/10,17
16471.61391,33.1,1,6/14/10,18
11731.35251,25.1,1,6/15/10,9
12584.77654,26.1,1,6/15/10,10
13536.24473,26.1,1,6/15/10,11
14370.06895,27.1,1,6/15/10,12
14932.99999,29.1,1,6/15/10,13
15368.79969,30.1,1,6/15/10,14
15689.19505,31.1,1,6/15/10,15
15870.63884,31.1,1,6/15/10,16
16092.9464,33.1,1,6/15/10,17
16023.36093,33.1,1,6/15/10,18
11661.25393,26.1,1,6/16/10,9
12692.69262,26.1,1,6/16/10,10
13725.54938,25.1,1,6/16/10,11
14684.42956,27.1,1,6/16/10,12
15436.46958,29.1,1,6/16/10,13
16111.46332,30.1,1,6/16/10,14
16590.52063,31.1,1,6/16/10,15
16821.80227,32.1,1,6/16/10,16
16926.22979,33.1,1,6/16/10,17
16844.66035,33.1,1,6/16/10,18
11939.66914,26.1,1,6/17/10,9
12910.77652,26.1,1,6/17/10,10
13866.41592,26.1,1,6/17/10,11
14737.8139,28.1,1,6/17/10,12
15396.68128,29.1,1,6/17/10,13
15975.96397,29.1,1,6/17/10,14
16401.1136,32.1,1,6/17/10,15
16672.20084,33.1,1,6/17/10,16
16832.3616,33.1,1,6/17/10,17
16726.59524,34.1,1,6/17/10,18
12009.80623,26.1,1,6/18/10,9
12989.49183,26.1,1,6/18/10,10
13966.51639,26.1,1,6/18/10,11
14826.92319,27.1,1,6/18/10,12
15569.72814,29.1,1,6/18/10,13
16238.32259,30.1,1,6/18/10,14
16692.96836,31.1,1,6/18/10,15
16922.71336,32.1,1,6/18/10,16
16889.25087,33.1,1,6/18/10,17
16577.71466,34.1,1,6/18/10,18
10966.15708,25.1,0,6/19/10,9
12042.30051,25.1,0,6/19/10,10
13152.80538,24.1,0,6/19/10,11
14201.52501,27.1,0,6/19/10,12
15072.0756,28.1,0,6/19/10,13
15783.47065,29.1,0,6/19/10,14
16279.37889,31.1,0,6/19/10,15
16431.77525,32.1,0,6/19/10,16
16464.97732,33.1,0,6/19/10,17
16167.20967,33.1,0,6/19/10,18
10588.95898,26.1,0,6/20/10,9
11625.78632,26.1,0,6/20/10,10
12742.92446,26.1,0,6/20/10,11
13882.55842,27.1,0,6/20/10,12
14840.16754,29.1,0,6/20/10,13
15482.26175,30.1,0,6/20/10,14
16038.70575,31.1,0,6/20/10,15
16343.30836,33.1,0,6/20/10,16
16432.71397,33.1,0,6/20/10,17
16256.34323,34.1,0,6/20/10,18
11904.19872,26.1,1,6/21/10,9
12904.62206,26.1,1,6/21/10,10
14003.15305,26.1,1,6/21/10,11
15032.38518,28.1,1,6/21/10,12
15870.74688,29.1,1,6/21/10,13
16662.06115,30.1,1,6/21/10,14
17234.00842,31.1,1,6/21/10,15
17538.01644,33.1,1,6/21/10,16
17606.64443,34.1,1,6/21/10,17
17345.47261,34.1,1,6/21/10,18
12046.20633,27.1,1,6/22/10,9
13192.55991,26.1,1,6/22/10,10
14227.85258,26.1,1,6/22/10,11
15285.08239,28.1,1,6/22/10,12
16084.86585,29.1,1,6/22/10,13
16698.24682,31.1,1,6/22/10,14
17177.05421,32.1,1,6/22/10,15
17242.75601,33.1,1,6/22/10,16
17013.62817,33.1,1,6/22/10,17
16406.84301,33.1,1,6/22/10,18
11720.33419,27.1,1,6/23/10,9
12743.06628,26.1,1,6/23/10,10
13705.14594,26.1,1,6/23/10,11
14625.5052,28.1,1,6/23/10,12
15133.65868,29.1,1,6/23/10,13
15385.36201,30.1,1,6/23/10,14
15507.62319,32.1,1,6/23/10,15
15384.10095,32.1,1,6/23/10,16
15283.9403,31.1,1,6/23/10,17
15205.04121,31.1,1,6/23/10,18
11119.42501,27.1,1,6/24/10,9
11787.98137,25.1,1,6/24/10,10
12462.25979,24.1,1,6/24/10,11
13045.95806,24.1,1,6/24/10,12
13603.37022,24.1,1,6/24/10,13
14144.27653,26.1,1,6/24/10,14
14589.41202,28.1,1,6/24/10,15
14930.16729,30.1,1,6/24/10,16
15276.14259,32.1,1,6/24/10,17
15475.41741,31.1,1,6/24/10,18
11505.38472,26.1,1,6/25/10,9
12596.50579,26.1,1,6/25/10,10
13504.52913,26.1,1,6/25/10,11
14288.76208,27.1,1,6/25/10,12
14736.58253,29.1,1,6/25/10,13
14991.81837,31.1,1,6/25/10,14
15061.60303,31.1,1,6/25/10,15
15239.32664,32.1,1,6/25/10,16
15440.54434,30.1,1,6/25/10,17
15350.86307,27.35,1,6/25/10,18
11159.38359,26.1,0,6/26/10,9
12225.78197,26.1,0,6/26/10,10
13252.21552,26.1,0,6/26/10,11
14126.65684,27.1,0,6/26/10,12
14903.62804,29.1,0,6/26/10,13
15485.53541,30.6,0,6/26/10,14
15822.94235,31.1,0,6/26/10,15
16016.53821,32.1,0,6/26/10,16
16114.99208,33.1,0,6/26/10,17
15885.26305,34.1,0,6/26/10,18
10524.8815,26.1,0,6/27/10,9
11608.20731,26.1,0,6/27/10,10
12665.43857,26.6,0,6/27/10,11
13696.41678,28.1,0,6/27/10,12
14556.8276,29.1,0,6/27/10,13
15234.92946,31.1,0,6/27/10,14
15779.66542,32.1,0,6/27/10,15
16144.44565,33.1,0,6/27/10,16
16313.44995,34.1,0,6/27/10,17
16273.56194,33.1,0,6/27/10,18
12084.21548,27.1,1,6/28/10,9
13030.47509,27.1,1,6/28/10,10
13822.98631,27.1,1,6/28/10,11
14459.41245,28.1,1,6/28/10,12
14719.68511,29.1,1,6/28/10,13
14976.77405,31.1,1,6/28/10,14
15257.13201,30.1,1,6/28/10,15
15351.80282,26.1,1,6/28/10,16
15262.31967,29.1,1,6/28/10,17
14949.07049,29.1,1,6/28/10,18
11600.23543,26.1,1,6/29/10,9
12473.02474,26.1,1,6/29/10,10
13315.0045,26.1,1,6/29/10,11
14083.76087,27.1,1,6/29/10,12
14569.34004,28.1,1,6/29/10,13
15057.11111,29.1,1,6/29/10,14
15426.07291,30.1,1,6/29/10,15
15554.94272,32.1,1,6/29/10,16
15498.43501,32.1,1,6/29/10,17
15157.0117,32.1,1,6/29/10,18
11330.41708,27.1,1,6/30/10,9
11776.19762,27.1,1,6/30/10,10
12332.00137,27.1,1,6/30/10,11
12679.95002,27.1,1,6/30/10,12
12840.46043,27.1,1,6/30/10,13
12837.21673,27.1,1,6/30/10,14
12973.91848,27.1,1,6/30/10,15
12962.52204,28.1,1,6/30/10,16
13008.68022,27.6,1,6/30/10,17
13055.75563,28.1,1,6/30/10,18
10767.82036,26.1,1,7/1/10,9
11227.87761,26.1,1,7/1/10,10
11807.1419,26.1,1,7/1/10,11
12170.15552,26.6,1,7/1/10,12
12207.50422,27.1,1,7/1/10,13
12112.69392,28.1,1,7/1/10,14
12034.50392,28.1,1,7/1/10,15
11983.339,26.35,1,7/1/10,16
12044.63635,24.6,1,7/1/10,17
12122.42715,24.6,1,7/1/10,18
10774.71445,26.1,1,7/2/10,9
11241.99928,25.35,1,7/2/10,10
11690.91019,27.1,1,7/2/10,11
12088.26043,27.1,1,7/2/10,12
12209.61018,27.6,1,7/2/10,13
12144.70268,28.1,1,7/2/10,14
12004.98396,28.1,1,7/2/10,15
11876.83733,28.35,1,7/2/10,16
11880.99196,26.35,1,7/2/10,17
11741.48978,26.1,1,7/2/10,18
10180.68158,26.1,0,7/3/10,9
11140.91441,26.1,0,7/3/10,10
12003.65791,26.1,0,7/3/10,11
12567.53451,28.1,0,7/3/10,12
12756.73424,29.1,0,7/3/10,13
12678.10622,30.1,0,7/3/10,14
12364.94494,31.1,0,7/3/10,15
12375.43971,30.1,0,7/3/10,16
12392.78996,26.6,0,7/3/10,17
12343.71219,26.1,0,7/3/10,18
9733.297556,25.1,0,7/4/10,9
10689.21686,25.1,0,7/4/10,10
11709.31537,25.1,0,7/4/10,11
12619.98631,27.1,0,7/4/10,12
13361.46908,29.1,0,7/4/10,13
13752.00419,29.1,0,7/4/10,14
14056.4236,31.1,0,7/4/10,15
14275.77368,32.1,0,7/4/10,16
14405.03937,32.1,0,7/4/10,17
14361.93161,32.1,0,7/4/10,18
10433.32708,26.1,1,7/5/10,9
11502.42475,26.1,1,7/5/10,10
12682.92209,26.1,1,7/5/10,11
13702.41137,27.1,1,7/5/10,12
14552.32149,28.1,1,7/5/10,13
15184.18316,29.1,1,7/5/10,14
15634.04334,31.1,1,7/5/10,15
15806.02201,32.1,1,7/5/10,16
15773.68538,32.1,1,7/5/10,17
15263.4128,33.1,1,7/5/10,18
11312.81466,27.1,1,7/6/10,9
12330.55132,27.1,1,7/6/10,10
13348.48098,27.1,1,7/6/10,11
14300.62133,27.1,1,7/6/10,12
14912.20269,29.1,1,7/6/10,13
15377.80364,30.1,1,7/6/10,14
15706.18677,31.1,1,7/6/10,15
15859.48654,32.1,1,7/6/10,16
15929.27396,32.1,1,7/6/10,17
15692.3857,34.1,1,7/6/10,18
10912.76818,27.1,1,7/7/10,9
11626.06043,27.1,1,7/7/10,10
12313.65832,27.1,1,7/7/10,11
12870.64297,27.1,1,7/7/10,12
13009.67387,27.1,1,7/7/10,13
13097.59754,28.1,1,7/7/10,14
13205.78063,27.85,1,7/7/10,15
13356.76137,26.1,1,7/7/10,16
13322.06951,24.35,1,7/7/10,17
13000.75457,28.1,1,7/7/10,18
10561.43329,28.1,1,7/8/10,9
10932.04184,28.1,1,7/8/10,10
11376.86276,24.1,1,7/8/10,11
11806.32957,24.6,1,7/8/10,12
11833.42781,26.1,1,7/8/10,13
11866.97378,26.1,1,7/8/10,14
11848.23048,27.1,1,7/8/10,15
11944.07934,26.6,1,7/8/10,16
12128.09897,25.1,1,7/8/10,17
12128.42653,25.1,1,7/8/10,18
10744.99458,26.1,1,7/9/10,9
11602.79089,26.1,1,7/9/10,10
12433.71936,27.1,1,7/9/10,11
13191.53425,27.1,1,7/9/10,12
13672.88094,28.1,1,7/9/10,13
14129.53316,28.1,1,7/9/10,14
14521.1624,29.1,1,7/9/10,15
14844.90168,31.1,1,7/9/10,16
15150.44084,32.1,1,7/9/10,17
15047.43689,32.1,1,7/9/10,18
9985.221028,25.1,0,7/10/10,9
11074.95041,24.1,0,7/10/10,10
12002.07855,24.1,0,7/10/10,11
13012.35684,27.1,0,7/10/10,12
13804.36396,28.1,0,7/10/10,13
14439.38602,28.6,0,7/10/10,14
14855.04671,30.1,0,7/10/10,15
15103.90537,31.1,0,7/10/10,16
15283.56054,32.1,0,7/10/10,17
15157.89098,32.1,0,7/10/10,18
9843.714548,25.1,0,7/11/10,9
10884.24042,24.1,0,7/11/10,10
12099.96253,24.1,0,7/11/10,11
13151.45168,26.1,0,7/11/10,12
13922.80753,28.1,0,7/11/10,13
14447.67465,28.6,0,7/11/10,14
14887.63324,29.6,0,7/11/10,15
15188.54864,31.1,0,7/11/10,16
15366.74031,32.1,0,7/11/10,17
15327.43421,32.1,0,7/11/10,18
11544.92057,26.1,1,7/12/10,9
12497.92309,25.1,1,7/12/10,10
13559.14449,25.1,1,7/12/10,11
14409.89729,27.1,1,7/12/10,12
15114.60973,29.1,1,7/12/10,13
15731.32141,29.1,1,7/12/10,14
16147.36282,31.1,1,7/12/10,15
16348.07222,32.1,1,7/12/10,16
16364.39647,33.1,1,7/12/10,17
16225.51446,33.1,1,7/12/10,18
11744.96339,26.1,1,7/13/10,9
12732.15228,27.1,1,7/13/10,10
13846.61179,27.1,1,7/13/10,11
14793.29436,28.1,1,7/13/10,12
15401.34135,29.1,1,7/13/10,13
15897.44818,30.1,1,7/13/10,14
16356.18805,31.1,1,7/13/10,15
16551.33296,32.1,1,7/13/10,16
16557.66183,33.1,1,7/13/10,17
16395.53242,33.1,1,7/13/10,18
11904.23377,26.1,1,7/14/10,9
12960.98051,25.1,1,7/14/10,10
13963.09536,26.1,1,7/14/10,11
14815.28016,27.1,1,7/14/10,12
15371.82882,29.1,1,7/14/10,13
15929.43834,31.1,1,7/14/10,14
16486.24337,31.1,1,7/14/10,15
16771.42953,32.1,1,7/14/10,16
16894.37139,33.1,1,7/14/10,17
16786.65191,34.1,1,7/14/10,18
11550.33061,26.1,1,7/15/10,9
12727.64657,25.1,1,7/15/10,10
13741.90694,26.1,1,7/15/10,11
14687.03132,27.1,1,7/15/10,12
15443.85889,28.1,1,7/15/10,13
16079.86787,30.1,1,7/15/10,14
16575.212,31.1,1,7/15/10,15
16885.71423,32.1,1,7/15/10,16
17046.14282,32.1,1,7/15/10,17
16917.16022,33.1,1,7/15/10,18
11494.31569,27.1,1,7/16/10,9
12550.38839,26.1,1,7/16/10,10
13576.78662,26.1,1,7/16/10,11
14620.89459,27.1,1,7/16/10,12
15369.649,29.1,1,7/16/10,13
16059.73463,30.1,1,7/16/10,14
16603.96623,31.1,1,7/16/10,15
16896.52095,32.1,1,7/16/10,16
17032.55736,33.1,1,7/16/10,17
16839.42132,34.1,1,7/16/10,18
10820.07992,26.1,0,7/17/10,9
11971.37181,26.1,0,7/17/10,10
12934.74284,26.1,0,7/17/10,11
13960.34385,27.1,0,7/17/10,12
14685.37378,29.1,0,7/17/10,13
15181.00259,30.1,0,7/17/10,14
15479.18013,31.1,0,7/17/10,15
15643.92591,33.1,0,7/17/10,16
15658.66721,33.1,0,7/17/10,17
15208.00421,33.1,0,7/17/10,18
10031.32433,27.1,0,7/18/10,9
11048.78433,27.1,0,7/18/10,10
11998.31088,27.1,0,7/18/10,11
12835.36338,28.1,0,7/18/10,12
13516.11937,29.1,0,7/18/10,13
13842.04776,30.1,0,7/18/10,14
13795.4714,30.1,0,7/18/10,15
13639.88077,29.1,0,7/18/10,16
13509.29733,31.1,0,7/18/10,17
13192.16942,28.1,0,7/18/10,18
11027.45662,27.1,1,7/19/10,9
11591.27431,27.1,1,7/19/10,10
12357.57126,27.1,1,7/19/10,11
12970.95272,27.1,1,7/19/10,12
13253.97244,28.1,1,7/19/10,13
13395.29717,28.1,1,7/19/10,14
13396.00955,29.1,1,7/19/10,15
13455.68429,28.1,1,7/19/10,16
13462.68323,29.1,1,7/19/10,17
13300.94342,30.1,1,7/19/10,18
11239.62066,26.1,1,7/20/10,9
12196.52414,26.1,1,7/20/10,10
13129.59831,26.1,1,7/20/10,11
13968.3408,27.1,1,7/20/10,12
14544.94677,29.1,1,7/20/10,13
14932.71645,29.1,1,7/20/10,14
14963.40615,30.1,1,7/20/10,15
14909.52639,31.1,1,7/20/10,16
14993.84544,28.1,1,7/20/10,17
14884.10669,32.1,1,7/20/10,18
11327.19299,27.1,1,7/21/10,9
12395.43955,26.1,1,7/21/10,10
13389.62245,26.1,1,7/21/10,11
14121.45035,27.1,1,7/21/10,12
14594.25493,29.1,1,7/21/10,13
15064.4431,29.1,1,7/21/10,14
15348.38728,30.1,1,7/21/10,15
15424.65097,29.1,1,7/21/10,16
15421.03934,31.1,1,7/21/10,17
15251.74328,33.1,1,7/21/10,18
11561.10654,26.6,1,7/22/10,9
12496.56408,27.1,1,7/22/10,10
13449.65856,26.85,1,7/22/10,11
14193.12172,28.1,1,7/22/10,12
14677.97464,29.1,1,7/22/10,13
15033.34057,30.1,1,7/22/10,14
15261.48631,30.1,1,7/22/10,15
15321.68544,31.6,1,7/22/10,16
15199.93351,32.1,1,7/22/10,17
14747.90749,31.1,1,7/22/10,18
11492.43525,26.1,1,7/23/10,9
12560.50134,26.1,1,7/23/10,10
13361.47926,26.1,1,7/23/10,11
14212.73468,27.1,1,7/23/10,12
14790.29119,29.1,1,7/23/10,13
15341.11307,30.1,1,7/23/10,14
15764.05729,31.1,1,7/23/10,15
16036.85251,32.1,1,7/23/10,16
16141.93141,32.1,1,7/23/10,17
15846.57361,33.1,1,7/23/10,18
10353.83374,26.1,0,7/24/10,9
11452.10592,25.1,0,7/24/10,10
12463.99548,25.1,0,7/24/10,11
13438.67884,27.1,0,7/24/10,12
14146.91077,28.1,0,7/24/10,13
14771.99297,29.1,0,7/24/10,14
15220.80316,30.1,0,7/24/10,15
15501.74339,31.1,0,7/24/10,16
15618.68602,33.1,0,7/24/10,17
15207.08291,33.1,0,7/24/10,18
9568.609066,25.1,0,7/25/10,9
10602.80551,25.1,0,7/25/10,10
11772.63072,26.1,0,7/25/10,11
13009.01347,27.1,0,7/25/10,12
14085.68842,28.1,0,7/25/10,13
14775.17763,31.1,0,7/25/10,14
15314.22396,32.1,0,7/25/10,15
15622.50363,33.1,0,7/25/10,16
15691.05417,34.1,0,7/25/10,17
15547.29572,35.1,0,7/25/10,18
11283.15837,27.1,1,7/26/10,9
12108.76091,27.1,1,7/26/10,10
12922.30941,27.1,1,7/26/10,11
13891.88115,28.1,1,7/26/10,12
14634.06555,29.1,1,7/26/10,13
15200.55901,29.1,1,7/26/10,14
15100.31214,31.1,1,7/26/10,15
14433.64982,31.1,1,7/26/10,16
13681.87307,32.1,1,7/26/10,17
13077.62791,30.6,1,7/26/10,18
10555.54885,26.1,1,7/27/10,9
11210.68915,26.1,1,7/27/10,10
12067.15662,26.1,1,7/27/10,11
12937.36951,26.1,1,7/27/10,12
13356.49778,25.6,1,7/27/10,13
13557.56596,26.1,1,7/27/10,14
13739.14177,29.1,1,7/27/10,15
13887.9441,31.1,1,7/27/10,16
13951.85812,26.1,1,7/27/10,17
13763.78851,26.1,1,7/27/10,18
10763.99784,25.1,1,7/28/10,9
11601.87827,24.1,1,7/28/10,10
12465.79632,25.1,1,7/28/10,11
13009.9809,26.1,1,7/28/10,12
12966.87129,27.1,1,7/28/10,13
13202.32559,28.1,1,7/28/10,14
13599.17645,29.1,1,7/28/10,15
14098.65721,24.6,1,7/28/10,16
14517.1445,25.1,1,7/28/10,17
14659.42596,27.1,1,7/28/10,18
10943.3466,26.1,1,7/29/10,9
12076.94688,26.1,1,7/29/10,10
13207.39318,26.1,1,7/29/10,11
14327.0923,27.1,1,7/29/10,12
15027.7241,29.1,1,7/29/10,13
15563.1903,30.1,1,7/29/10,14
15838.50598,31.1,1,7/29/10,15
15904.05179,32.1,1,7/29/10,16
15677.21703,32.1,1,7/29/10,17
15105.82408,32.1,1,7/29/10,18
11032.49777,26.1,1,7/30/10,9
12276.12966,26.1,1,7/30/10,10
13361.51185,26.1,1,7/30/10,11
14370.25699,27.1,1,7/30/10,12
15126.43561,28.1,1,7/30/10,13
15861.18603,29.1,1,7/30/10,14
16435.10677,30.1,1,7/30/10,15
16941.08073,31.1,1,7/30/10,16
17190.88502,32.1,1,7/30/10,17
17085.42238,33.1,1,7/30/10,18
10546.72666,25.1,0,7/31/10,9
11502.09887,25.1,0,7/31/10,10
12514.50017,25.1,0,7/31/10,11
13568.82758,26.1,0,7/31/10,12
14383.68513,26.85,0,7/31/10,13
14996.55684,28.1,0,7/31/10,14
15646.60854,29.6,0,7/31/10,15
16092.26143,31.1,0,7/31/10,16
16283.52792,32.1,0,7/31/10,17
16169.6083,34.1,0,7/31/10,18
9775.25432,24.1,0,8/1/10,9
10834.32352,24.1,0,8/1/10,10
11965.41525,24.1,0,8/1/10,11
13261.93408,25.1,0,8/1/10,12
14376.77633,28.1,0,8/1/10,13
15143.23457,29.1,0,8/1/10,14
15949.0938,31.1,0,8/1/10,15
16460.77281,32.1,0,8/1/10,16
16599.92511,34.1,0,8/1/10,17
16533.67552,35.1,0,8/1/10,18
11465.39414,26.1,1,8/2/10,9
12570.2062,26.1,1,8/2/10,10
13682.14851,25.1,1,8/2/10,11
14732.29826,27.1,1,8/2/10,12
15710.63567,28.1,1,8/2/10,13
16576.84931,30.1,1,8/2/10,14
17173.8768,32.1,1,8/2/10,15
17523.83522,34.1,1,8/2/10,16
17648.01306,34.1,1,8/2/10,17
17394.4282,35.1,1,8/2/10,18
11717.74929,27.1,1,8/3/10,9
12953.34003,26.1,1,8/3/10,10
14101.43806,27.1,1,8/3/10,11
15247.71945,28.1,1,8/3/10,12
16118.47197,29.1,1,8/3/10,13
16831.61627,31.1,1,8/3/10,14
17309.64922,32.1,1,8/3/10,15
17465.39676,33.1,1,8/3/10,16
17417.60654,35.1,1,8/3/10,17
17131.69011,34.1,1,8/3/10,18
12131.62084,27.1,1,8/4/10,9
13157.47971,27.1,1,8/4/10,10
14232.73361,27.1,1,8/4/10,11
15275.92877,28.1,1,8/4/10,12
16064.88366,29.1,1,8/4/10,13
16689.91204,31.1,1,8/4/10,14
17269.52121,32.1,1,8/4/10,15
17591.77962,33.1,1,8/4/10,16
17700.067,34.1,1,8/4/10,17
17551.03814,34.1,1,8/4/10,18
12045.70306,27.1,1,8/5/10,9
13194.6146,26.1,1,8/5/10,10
14300.02388,27.1,1,8/5/10,11
15386.25942,27.1,1,8/5/10,12
16161.25532,29.1,1,8/5/10,13
16747.50829,30.1,1,8/5/10,14
17044.50253,32.1,1,8/5/10,15
17141.98008,32.1,1,8/5/10,16
17056.15549,33.1,1,8/5/10,17
16776.6103,33.1,1,8/5/10,18
12074.42943,27.1,1,8/6/10,9
13090.09298,26.1,1,8/6/10,10
13939.24283,26.1,1,8/6/10,11
14810.65413,27.1,1,8/6/10,12
15365.19584,29.1,1,8/6/10,13
15970.03519,31.1,1,8/6/10,14
16604.22352,31.1,1,8/6/10,15
17095.71648,32.1,1,8/6/10,16
17400.01561,33.1,1,8/6/10,17
17203.64876,34.1,1,8/6/10,18
11401.5802,27.1,0,8/7/10,9
12488.27363,26.1,0,8/7/10,10
13404.14666,27.1,0,8/7/10,11
14341.36135,28.1,0,8/7/10,12
14941.95495,29.1,0,8/7/10,13
15328.98576,31.1,0,8/7/10,14
15570.92544,32.1,0,8/7/10,15
15777.46056,33.1,0,8/7/10,16
15779.31692,34.1,0,8/7/10,17
15503.4246,29.1,0,8/7/10,18
10654.07192,26.1,0,8/8/10,9
11703.80878,26.1,0,8/8/10,10
12921.30439,26.1,0,8/8/10,11
14121.05913,27.1,0,8/8/10,12
15042.98072,29.1,0,8/8/10,13
15691.98061,31.1,0,8/8/10,14
16207.93473,31.1,0,8/8/10,15
16446.78253,32.1,0,8/8/10,16
16417.08219,33.1,0,8/8/10,17
16195.94229,34.1,0,8/8/10,18
11798.18234,26.1,1,8/9/10,9
12928.7467,26.1,1,8/9/10,10
14069.15089,26.1,1,8/9/10,11
15183.57612,28.1,1,8/9/10,12
16150.0802,29.1,1,8/9/10,13
16960.23625,31.1,1,8/9/10,14
17528.90256,32.1,1,8/9/10,15
17855.05208,33.1,1,8/9/10,16
17854.11992,33.1,1,8/9/10,17
